Ladekurvenmessung
Zeit: 2018_05_03 14.54.24
Info: SHC320, v = 0.614, T = 40, F = 20, h = 461.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
295	-0.001991	-0.001827	0.001954	0.001789	0.00031	0.003597	0.000146
296	-0.002977	0.004748	0.000639	0.001789	0.003926	0.004748	0.00409
297	-0.000676	-0.00232	0.006884	0.005405	0.000803	0.000639	0.003104
298	-0.000183	0.000803	0.00409	0.000803	0.000146	0.003926	0.000474
299	-0.000183	0.002447	0.004748	0.005241	0.000146	0.000474	-0.000512
300	0.00146	0.002611	0.001132	0.003761	-0.001991	0.001789	0.00409
301	0.001625	0.002775	0.00672	0.003761	-0.008401	-0.005114	0.00294
302	-0.001991	0.002282	0.000146	0.002118	-0.001169	0.002447	0.005076
303	-1.9e-05	0.00146	0.001132	0.004419	0.000146	0.000803	0.005569
304	0.002118	0.002775	-0.001334	0.005405	-1.9e-05	0.00146	0.000639
305	0.005569	-0.002813	0.001954	0.000967	0.001954	-0.000183	0.008857
306	-1.9e-05	-0.000676	-0.000512	-0.001005	0.001954	0.00031	-1.9e-05
307	0.005405	0.000803	0.000474	0.00294	0.003433	0.00146	0.005076
308	0.000639	-0.002813	0.001789	-0.002648	0.002611	-0.000676	0.001789
309	0.00031	-1.9e-05	0.000639	-0.001005	0.002775	0.002611	0.004255
310	0.002775	0.000146	0.001954	0.002775	0.001132	-0.000841	0.003926
311	0.001625	0.003597	-1.9e-05	0.002775	0.006391	0.003433	0.004912
312	0.003433	-0.002155	0.003926	0.00031	-0.001498	-1.9e-05	0.003104
313	0.00294	0.000967	0.001132	-1.9e-05	-0.000512	0.000639	0.005241
314	-0.000347	0.001625	0.001789	0.003597	-0.001334	-0.003142	0.004255
315	-0.000183	0.002447	0.001296	0.001132	-0.00347	0.000803	0.003926
316	-0.002484	0.001789	0.003597	0.002282	-0.001662	0.000474	0.001296
317	-0.001005	-0.002813	0.00031	0.003926	0.001625	0.001296	0.003433
318	-0.000183	0.004583	0.006062	0.005898	0.003761	-0.001005	-0.002977
319	0.001132	0.00409	0.004255	0.004255	0.002775	-0.003963	0.002282
