Ladekurvenmessung
Zeit: 2018_05_03 13.53.46
Info: FVA3, v = 2.06, T = 40, F = 20, h = 599.6
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18
550	0.004912	0.003104	0.008363	0.003104	0.009678	0.00409	0.000639	0.018554	0.00031	0.002611	0.021512	-0.000183	-0.026316	0.009514	0.028251	-0.004456	-0.001827	-0.002155
551	0.004255	0.003597	0.003104	0.005734	0.010007	0.00409	0.000474	0.016253	-0.001827	0.002118	0.020362	0.001132	-0.027302	0.008363	0.028086	-0.002155	0.000474	-0.000183
552	0.00294	0.005241	0.007213	0.008199	0.007213	0.003761	0.003104	0.015595	0.000967	0.000967	0.020362	0.002775	-0.030425	0.005241	0.031538	-0.003963	-0.001498	-0.003142
553	-0.000512	0.004419	0.006884	0.002447	0.00787	0.002118	-1.9e-05	0.017896	-0.002155	0.00031	0.01954	0.001296	-0.026645	0.005405	0.035154	-0.003635	-0.000183	0.000803
554	0.003433	-0.000512	0.008199	0.00672	0.006227	0.004419	0.002447	0.019047	-0.001498	0.00031	0.018882	0.002282	-0.028453	0.002611	0.034496	-0.00232	-1.9e-05	0.001132
555	-0.000841	0.004583	0.006391	0.004255	0.007706	0.003433	0.00146	0.014938	0.003104	-0.002155	0.017567	0.000639	-0.024344	0.003268	0.034825	-0.002155	-0.00232	-0.000676
556	0.002118	0.003926	0.008363	0.006556	0.008528	0.002447	0.002118	0.018718	-1.9e-05	-0.001005	0.017074	0.00409	-0.025658	-1.9e-05	0.036469	-0.002648	-0.000347	-0.000512
557	0.001132	0.002447	0.008035	0.005241	0.007377	0.005734	0.003104	0.020855	-0.001334	-0.002484	0.017074	0.003761	-0.025001	-0.001169	0.03992	0.00031	-0.000347	-0.001169
558	0.000803	0.005241	0.008528	0.006227	0.00935	0.001296	0.003433	0.017239	0.000474	0.000803	0.01576	0.001625	-0.022536	-0.003142	0.039427	-0.001991	0.000146	-0.001005
559	-0.001991	0.002447	0.006391	0.004255	0.008035	0.003433	-0.001334	0.017896	-0.001169	-0.00232	0.015924	0.004419	-0.021714	-0.004292	0.03992	0.000146	0.001954	-0.002155
560	-0.000512	0.003926	0.00935	0.004748	0.009843	0.000803	0.002447	0.015431	-0.002813	-1.9e-05	0.018225	0.000474	-0.024837	-0.008401	0.001954	-0.004949	0.00409	0.000474
561	0.002118	0.004419	0.00935	0.005405	0.006062	-0.000841	0.004748	0.018389	-0.000841	0.002282	0.013294	0.003268	-0.024344	-0.006593	-0.006264	0.003104	-0.002155	-0.000676
562	0.003104	0.004583	0.009514	0.005734	0.00672	-0.000841	0.000474	0.014609	-0.002813	0.000639	0.017567	0.001625	-0.022371	-0.010373	0.001296	-0.001662	0.001954	-0.000183
563	0.000803	0.002447	0.008692	0.005241	0.007049	0.004419	0.000474	0.013623	0.001789	0.00031	0.013459	0.003104	-0.020563	-0.008237	-0.000347	0.001132	-0.000347	-0.002813
564	-0.000183	0.00672	0.009678	0.001954	0.004419	0.002118	-0.000183	0.016253	-0.000841	0.000967	0.016746	0.003433	-0.019249	-0.012017	-0.006757	-0.001991	-0.000841	-0.000512
565	0.000474	0.000474	0.006227	0.002611	0.006884	0.007049	0.003433	0.012965	-0.001662	0.00146	0.014445	0.004419	-0.01892	-0.01366	0.000474	-0.001991	0.000474	-0.001662
566	0.001296	0.006556	0.003268	0.006556	0.005405	0.002775	0.000803	0.013294	0.00031	0.00409	0.014116	0.001296	-0.019249	-0.013989	0.000639	-0.001662	-0.002155	-0.000347
567	-1.9e-05	0.003104	0.00294	0.005898	0.003597	0.002118	0.002118	0.011158	0.00031	0.000639	0.014609	0.005569	-0.017276	-0.018262	0.000967	-0.005278	-0.001334	-0.003635
568	-0.003635	0.004419	0.002611	0.003104	0.005076	0.003597	-0.000676	0.013294	0.000146	-0.001498	0.015595	0.007213	-0.021221	-0.018755	0.001789	-0.003963	0.00031	-0.002648
569	-0.002813	0.003104	0.005241	0.002775	0.005076	0.001954	0.003433	0.010993	0.003433	0.002775	0.010007	0.006391	-0.019577	-0.022043	0.003926	-0.005114	-0.001498	-0.006593
570	-0.006593	0.003926	0.00409	-0.000183	0.004748	0.002611	0.000803	0.011979	0.000146	0.003761	0.011979	0.00935	-0.018591	-0.019742	0.003597	-0.012346	-0.001334	-0.001827
571	-0.005278	0.002775	0.007377	0.004419	0.005898	0.003926	0.000967	0.011815	0.001132	0.001789	0.011815	-0.004456	-0.018591	-0.021714	-0.006593	-0.01366	-1.9e-05	0.00146
572	-0.00347	0.004419	0.003926	0.003104	0.00294	0.002118	-0.000512	0.012637	0.000639	0.003433	0.011486	-0.001169	-0.01629	-0.021056	-1.9e-05	-0.013003	-0.004292	-0.003306
573	-0.004621	0.003268	0.003104	0.003104	0.004583	0.000803	0.001789	0.009514	-0.000183	0.003761	0.013459	-0.002155	-0.02007	-0.025001	0.002611	-0.015633	-0.003142	-0.000183
574	-0.004949	0.005076	0.003268	0.002611	0.006227	0.00146	0.000146	0.010664	0.001625	-0.000512	0.009843	-0.003963	-0.015961	-0.020563	0.00031	-0.015633	-0.000183	-0.002484
575	-0.004949	0.005241	0.005734	0.006391	0.005405	0.00409	0.000146	0.008857	0.001296	0.004583	0.012308	-0.001662	-0.014647	-0.025165	0.000803	-0.018591	-0.001005	-0.001662
576	-0.005114	0.003597	0.003597	0.003761	0.008363	0.000639	0.002611	0.0105	0.000146	0.002447	0.010171	0.000967	-0.011852	-0.02533	0.000639	-0.015961	-1.9e-05	-0.004785
577	-0.004949	0.005405	0.005076	0.004912	0.004255	-0.001498	-1.9e-05	0.009678	0.004255	0.006062	0.012965	0.001625	-0.01514	-0.025823	-0.001991	-0.019742	-0.001498	-0.00232
578	-0.006922	0.005569	0.003104	0.00409	0.00294	0.001132	-0.000676	0.010664	0.005076	0.006556	0.010993	0.001954	-0.010538	-0.024672	-0.003799	-0.018755	-0.001827	-0.004785
579	-0.007579	0.005076	0.003926	0.004583	0.005405	0.006884	-0.002155	0.009514	0.003926	0.004912	0.012144	-0.000183	-0.011852	-0.026316	-0.003306	-0.022536	-0.00347	-0.001498
580	-0.005607	0.006062	0.005241	0.00146	0.001296	0.000146	0.001132	0.008035	0.007706	0.006391	0.010171	0.000967	-0.014318	-0.02533	-0.00347	-0.021056	-0.00232	-0.003635
581	-0.0061	0.002775	0.002282	0.001296	0.002775	-0.001334	-0.00232	0.008199	0.005241	0.005405	0.013623	0.001132	-0.013989	-0.026809	-0.006922	-0.023851	-0.00232	-0.000183
582	-0.005443	0.004255	0.004419	0.001625	-0.000841	0.00146	-1.9e-05	0.010664	0.004912	0.007049	0.012144	-0.002977	-0.013003	-0.030425	-0.001827	-0.023522	-0.001498	-0.003142
583	-0.005607	0.005569	0.005734	-1.9e-05	0.000803	-1.9e-05	-0.001662	0.014445	0.005569	0.00672	0.013459	-0.00347	-0.011359	-0.027631	-0.002977	-0.025001	-0.001662	-1.9e-05
584	-0.005114	0.001625	0.002447	-0.000183	0.001132	0.000967	0.000967	0.005569	0.007542	0.005898	0.014116	-0.001991	-0.012839	-0.030425	-0.001662	-0.024508	-0.001991	-0.001498
585	-0.007415	0.003597	0.00146	-1.9e-05	0.001789	0.003104	-0.00347	0.005569	0.004748	0.007706	0.009185	-0.001991	-0.014318	-0.036835	-0.001498	-0.026973	0.000639	-0.002155
586	-0.0061	0.002775	0.002775	0.003926	0.001625	0.00146	-0.002484	0.006227	0.009843	0.008363	0.010664	-0.003306	-0.012674	-0.030589	0.000803	-0.026809	-0.001991	-0.001498
587	-0.005936	0.005076	-0.000512	0.000803	0.00294	-0.000676	-0.00232	0.007213	0.005898	0.007213	0.00787	-0.002648	-0.007744	-0.028946	0.002118	-0.025823	-0.000841	-0.001498
588	-0.004785	0.003597	0.003104	0.002447	0.001296	0.000639	-0.004621	0.003433	0.010829	0.00672	0.007377	-0.004949	-0.013332	-0.029603	0.005898	-0.027631	-0.002155	0.00031
589	-0.002977	0.005405	-0.002484	0.001789	0.001789	0.000146	-0.005936	0.005405	0.007213	0.003926	0.006227	-0.002484	-0.006429	-0.028124	-0.000676	-0.027795	-0.000512	-0.002484
590	-0.006922	0.004255	-0.001005	0.006391	0.000803	-0.008894	-0.002977	0.002118	0.00935	0.009021	0.007049	-0.005443	-0.009058	-0.029767	0.001954	-0.031247	-0.002977	-0.001498
591	-0.005607	0.007213	0.001132	0.000474	0.001296	-0.001498	-0.003635	0.001789	0.010829	0.00409	0.005241	-0.00232	-0.005607	-0.027138	-0.000676	-0.028946	-0.001334	-0.001991
592	-0.00347	0.00409	0.002611	0.002118	0.00146	-0.003963	-0.004621	0.002775	0.006391	0.005076	0.009514	0.031702	-0.005936	-0.028288	0.00031	-0.02533	-0.004785	-1.9e-05
593	-0.001498	0.006884	0.001132	0.001954	0.000639	-0.000347	-0.005936	0.004748	0.009021	0.005898	0.001132	0.035647	-0.000183	-0.031247	0.001625	-0.026316	-1.9e-05	-0.00232
594	-0.00347	0.005076	-0.004292	0.002447	-1.9e-05	-0.002813	-0.00347	-0.006429	0.008692	0.008692	0.003926	0.035811	-0.001827	-0.02648	-0.000512	-0.025987	-0.001334	-0.001334
595	-0.002484	0.00409	-0.000512	0.000146	-0.000676	0.00146	-0.005278	0.001625	0.010664	0.004255	0.00409	0.031209	0.002775	-0.02648	0.000146	-0.022371	-0.002484	-0.001334
596	-0.002484	0.005241	0.000474	-0.000183	0.001954	0.000803	-0.005607	0.001132	0.008035	0.008363	0.001132	0.028908	0.002118	-0.026809	0.000967	-0.024344	-0.001005	-0.001169
597	-0.004128	0.004748	0.002118	0.002611	0.000474	0.000967	-0.006757	0.001954	0.0105	0.008528	0.003926	0.022169	0.006391	-0.02533	0.006391	-0.01892	-0.002648	-0.00232
598	-0.001827	0.004912	0.00031	-0.000676	0.004912	-0.002484	-0.006922	0.00146	0.008857	0.0105	0.003433	0.006227	0.004583	-0.022371	0.003268	-0.020235	-0.000183	-0.001005
599	-0.002813	0.004748	-0.000183	-0.001169	-0.000183	0.00146	-0.006757	0.001789	0.012308	0.008199	0.003104	0.003761	0.008692	-0.023522	0.000474	-0.01366	-0.003306	-0.002813
600	-0.002155	0.004748	0.000474	0.000474	-0.000676	-0.001334	-0.007908	0.001296	0.011322	0.009843	0.003926	0.004748	0.007377	-0.02155	-0.004128	-0.013003	-0.002155	-0.001498
601	-0.003306	0.003761	0.000474	-0.008894	-0.000347	0.000967	-0.007086	-0.000841	0.012308	0.010336	0.005569	0.003104	0.008528	-0.022864	-0.000676	-0.009716	-0.002813	-0.002484
602	-0.001662	0.005241	-0.000347	-0.00232	-0.000841	-0.000676	-0.008565	0.000967	0.011651	0.007213	0.007706	0.003926	0.008528	-0.019906	-0.000183	-0.008565	-0.001334	-0.003635
603	-0.001991	0.00294	0.000146	0.003104	-0.001827	-0.000676	-0.00725	-0.002648	0.012308	0.008363	0.007049	0.005076	0.0105	-0.020728	-0.000512	-0.006429	-0.00347	-0.001169
604	-0.001662	0.002118	-0.001005	0.00146	-1.9e-05	-0.001005	-0.008894	-0.001991	0.00787	0.006556	0.005898	0.000803	0.011158	-0.020728	-0.003142	-0.003799	-0.002484	-0.003306
605	-0.000676	0.001132	-0.002155	0.00294	0.000146	-1.9e-05	-0.00873	-0.002977	0.009678	0.007706	0.006227	0.001625	0.009843	-0.021221	0.000474	-0.000512	-0.004621	0.000967
606	0.000803	0.003761	-0.00232	0.000967	0.002118	-0.001827	-0.006593	-0.001991	0.009678	0.004583	-0.004621	0.004255	0.015431	-0.016126	-0.002813	0.000146	-0.000183	0.000146
607	0.001789	0.000639	0.000639	0.000967	-0.000183	-0.001169	-0.004292	-0.001334	0.008035	0.009185	0.005076	-0.000841	0.013459	-0.019249	-0.001334	0.002775	-0.001827	-0.002648
608	0.001789	0.002447	-0.002648	0.001625	0.003104	-0.001827	-0.00725	-0.000676	0.009185	0.008857	0.005076	0.000967	0.012801	-0.016454	-0.001662	0.00409	-0.000512	0.001132
609	0.005734	0.00031	0.000639	0.000146	0.003104	-0.004785	-0.005278	-0.001498	0.007049	0.010007	0.006884	0.002775	0.017732	-0.015633	-0.001827	0.006556	-0.001005	-0.000347
610	0.004419	0.003926	-0.001662	0.00146	-0.000512	0.002282	-0.006922	-1.9e-05	0.007377	0.00935	0.003926	-0.001498	0.020033	-0.015304	-0.001662	0.00935	-0.002155	-0.002977
611	0.003926	0.00294	-0.001662	0.004583	0.000967	-0.00347	-0.0061	-0.001169	0.009185	0.008199	0.005734	0.00146	0.017239	-0.015304	-0.005607	0.00935	0.000474	-0.000347
612	0.003597	0.00409	-0.001991	-0.000183	-0.000676	-0.004128	-0.005443	0.000474	0.007213	0.008528	0.006556	-0.000183	0.02069	-0.012181	0.000803	0.012308	-0.003799	-0.002977
613	0.004583	0.003104	-0.005114	0.001954	0.000803	-0.003799	-0.007579	-0.001991	0.00935	0.009843	0.010664	-0.001169	0.02069	-0.012346	-0.002155	0.009021	-0.003635	-0.001827
614	0.005405	0.002775	-0.001662	0.001625	0.00031	-0.001169	-0.00232	0.000639	0.006227	0.009843	0.00672	0.003761	0.022827	-0.012674	-0.001334	0.012144	-0.002484	-0.001827
615	0.001132	0.000474	-0.001005	0.001954	0.000639	-0.001827	-0.008072	-0.00232	0.004255	0.011979	0.007049	-0.004456	0.022663	-0.01366	-0.002155	0.010664	-0.002155	0.002118
616	0.005898	-1.9e-05	-0.00347	0.007213	-0.000183	-0.000347	-0.004621	-0.001498	0.006556	0.009678	0.010664	-0.00347	0.022827	-0.01251	0.000146	0.014116	-0.004292	-0.002813
617	0.004748	0.001789	-0.002155	0.004912	0.000639	-0.000841	-0.002648	-0.002155	0.003926	0.008363	0.011979	-0.001662	0.025292	-0.010209	-0.001827	0.013459	-0.001827	-0.001498
618	0.004255	0.000639	-0.002648	0.00294	-0.001991	0.00031	-0.004292	-0.002484	0.005241	0.009514	0.00787	-0.003142	0.025785	-0.012181	0.002447	0.012308	-0.003635	-0.002484
619	0.004255	0.002611	-0.003142	0.001296	0.000639	-0.000512	-0.004621	-0.000676	0.005734	0.008199	0.008692	-0.000347	0.025128	-0.004292	0.001789	0.012801	-0.000841	-0.002977
620	0.005405	-0.000676	-0.00232	-0.001005	0.000474	0.000474	-0.001169	-0.00232	0.002611	0.010007	0.012801	-0.001498	0.026771	0.001132	0.001789	0.015431	-1.9e-05	-0.001005
621	0.001789	0.002447	-0.003306	0.001625	0.000803	0.00031	-0.005607	-0.001169	0.003104	0.009185	0.014773	-0.001005	0.029237	0.003268	0.001132	0.014938	-0.006429	-0.004456
622	0.003104	-0.000512	-0.001498	0.005241	-0.002155	-0.001991	-0.003799	-0.001827	0.002611	0.009021	0.015924	0.002282	0.029237	-0.003142	0.003104	0.011651	-0.002648	-0.001169
623	0.003433	0.003926	-0.004456	0.003761	-0.000676	-0.001827	-0.004621	-0.002648	0.001789	0.009185	0.014445	0.003268	0.028579	0.001296	0.007049	0.012965	-0.001498	0.000803
624	0.001954	0.004583	-0.001005	0.005569	0.000967	0.002282	-0.001991	-0.00347	-0.001169	0.010336	0.01691	0.003268	0.031373	-0.002155	0.006391	0.005569	-0.004456	-0.002484
625	0.004748	-1.9e-05	-0.001334	0.003761	-0.000183	-0.002648	-0.002648	-0.000347	-0.001498	0.00787	0.01428	0.007213	0.027593	-0.002484	0.010171	0.006884	0.000967	-0.002977
626	0.006227	0.001296	-0.000183	0.005241	0.000474	-0.003142	-1.9e-05	-0.001005	-0.002484	0.011815	0.01954	0.002775	0.029566	-0.003142	0.009843	0.003597	0.001625	-0.005771
627	0.002775	0.000146	-0.000347	0.004748	-0.002813	0.002118	-0.001662	-0.001005	-0.001991	0.009185	0.01428	0.007706	0.027758	-0.001005	0.01428	0.004583	-0.000841	-0.000676
628	0.006556	0.00146	0.000474	0.005734	-0.000347	-0.001005	-0.001827	0.001132	-0.001827	0.010007	0.017403	0.008199	-0.004785	-0.00232	0.013294	0.000803	-0.000347	-0.001169
629	0.007706	0.00031	-0.00232	0.003926	0.001625	-0.000841	0.002611	-0.001827	-0.001827	0.008528	0.012144	0.00935	-0.001005	-0.00232	0.012637	-1.9e-05	-0.001169	-0.003963
630	0.007213	0.001296	-0.001498	0.006062	0.003926	0.000803	0.000146	-0.00347	-0.003306	0.011651	0.011815	0.00935	-0.001334	-0.001498	0.013952	-0.004292	-0.002155	-0.001169
631	0.00672	-0.000841	0.000803	0.003761	0.003268	-0.000512	0.009021	-0.003306	-0.000512	0.009185	0.009843	0.00935	0.005405	-0.005443	0.015102	0.000474	-0.000676	-0.001498
632	0.005405	0.000146	0.000639	0.005405	-0.000841	0.000639	-0.000841	-0.004456	-0.001827	0.010829	0.011322	0.010993	-1.9e-05	-0.005936	0.015924	-0.00347	-0.001991	-0.002648
633	0.00146	-0.001334	-0.000512	0.00672	-0.001827	0.003597	0.002118	-0.005278	-0.003306	0.009843	0.00935	0.009843	0.003268	-0.001991	0.019211	-0.005278	-0.002648	-0.003635
634	0.001954	0.001296	-0.002813	0.008035	0.001296	-0.000676	0.003433	-1.9e-05	-0.003635	0.011651	0.008363	0.011979	0.000967	-0.000512	0.020197	-0.005278	-0.000183	-0.001991
635	0.000146	0.00031	0.000803	0.009185	-0.001827	0.008528	0.003597	-0.004785	-0.001991	0.012144	0.008528	0.012637	0.00146	-1.9e-05	0.022005	-0.00873	-0.003799	-0.002813
636	0.001625	-0.000183	0.001132	0.00672	0.001132	0.001625	0.002447	0.000474	-0.004456	0.007542	0.001789	0.011486	0.003268	-0.001169	0.019704	-0.008565	-0.000676	-0.001498
637	0.002611	0.000967	0.00294	0.007377	0.000474	0.000967	0.004255	-0.002484	-0.004292	0.011158	0.006391	0.015595	0.003926	-0.00347	0.024799	-0.009223	-0.002484	-0.000676
638	-0.000183	0.001954	0.001132	0.00672	0.00031	0.002447	0.000474	-0.002977	-0.004785	0.00787	0.004912	0.016253	0.006556	-0.002648	0.02595	-0.011688	-0.002813	-0.001991
639	0.003433	-0.004292	0.004419	0.009021	0.001625	0.001789	0.001132	-0.001005	-0.003963	0.007542	0.00409	0.01954	0.009021	-0.002648	0.023977	-0.012017	-0.000183	-0.001169
640	-1.9e-05	-0.001334	0.004583	0.006391	0.002447	0.000639	0.002775	-0.005771	-0.004456	0.00935	0.008035	0.02069	0.012965	-0.002484	0.024964	-0.009387	-0.001827	-0.003963
641	0.001954	-0.002484	0.004748	0.007377	0.002611	-0.000183	0.004255	-0.005114	-0.00347	0.010336	0.004419	0.020362	0.017567	-0.003142	0.025128	-0.014318	0.000639	-0.002648
642	0.001954	-0.000512	0.005569	0.005734	0.001954	-0.001005	0.007542	-0.000183	-0.000841	0.008199	0.002611	0.023977	0.018225	-0.004621	0.025292	-0.007579	0.001625	-0.003963
643	0.000967	0.001954	0.007377	0.008363	0.001625	0.000967	0.003104	-0.003963	-0.005443	0.012308	0.002611	0.020526	0.016581	-0.004785	0.027265	-0.013167	-0.002813	-0.001005
644	0.000967	0.001296	0.006556	0.005076	-0.000347	0.003104	0.004912	-0.001169	-0.005443	0.00787	0.00146	0.02595	0.014773	-0.004128	0.027265	-0.013003	-0.000841	-0.003306
645	0.002118	0.00146	0.00672	0.00672	0.002775	0.003268	0.005241	-0.002813	-0.003306	0.009843	0.001954	0.022663	0.010007	-0.004785	0.026771	-0.009058	-0.000347	-0.001169
646	0.003104	0.007213	0.010993	0.008199	0.002611	0.003433	0.002775	-0.002813	0.000639	0.008363	-0.002484	0.024142	0.009514	-0.00347	0.025292	-0.014318	-0.001991	-0.003142
647	0.005734	0.001789	0.007213	0.006227	0.001132	0.001296	0.002775	-0.00232	-0.0061	0.008857	-0.001005	0.01691	0.005241	-0.006593	0.02447	-0.016619	-0.001169	-1.9e-05
648	-0.004128	0.002118	0.009021	0.004583	0.000967	0.001132	0.003926	-0.002155	0.00031	0.010829	0.001296	0.022334	0.002447	-0.0061	0.024964	-0.013003	-0.002648	-0.001334
649	0.000803	0.003433	0.009021	0.005898	0.001954	0.000803	0.002447	-0.003635	-0.002648	0.008035	0.002611	0.022169	0.002611	-0.00725	0.023156	-0.013167	-0.001005	-0.001334
650	-0.001005	0.002447	0.010171	0.002447	0.000474	0.002611	0.005569	-0.003799	-0.001169	0.008363	0.001954	0.023977	0.00294	-0.006264	0.02447	-0.012346	-0.00347	-0.002155
651	-0.000347	0.004583	0.010007	0.004419	0.003433	-1.9e-05	0.002775	-0.001498	-0.000676	0.007213	0.005241	0.021019	0.004419	-0.004949	0.023977	-0.013332	-0.000183	-0.001827
652	0.000474	0.002118	0.012308	0.001132	0.000474	0.00146	0.005241	-0.007579	0.000146	0.008035	0.002447	0.018554	-0.001005	-0.002155	0.023156	-0.013003	-0.002813	-0.003142
653	0.000146	-1.9e-05	0.009678	-0.001827	0.004912	0.000639	-0.003963	-0.006264	0.00031	0.009021	0.003597	0.003597	-0.003963	-0.001498	0.021183	-0.011852	0.000639	-0.003142
654	-1.9e-05	0.001789	0.011815	0.001625	0.00294	0.001296	0.003268	-0.006757	-0.001169	0.008692	0.004419	-0.002813	-0.004785	-0.006593	0.021841	-0.011852	-0.00232	-0.002648
655	-0.001498	0.004912	0.011322	0.000803	0.003926	0.001954	0.00031	-0.00347	0.001132	0.008035	0.00409	-0.002484	-0.005936	-0.002648	0.020197	-0.011852	-0.001991	-0.003142
656	0.002447	0.003761	0.014116	0.002118	0.002282	-0.001334	0.002775	-0.005936	0.00294	0.00787	0.006062	-0.004785	-0.010373	-0.003963	0.018389	-0.022371	-0.001169	-0.000183
657	0.000639	-0.003799	0.015595	0.002775	0.001954	-0.001005	0.004583	-0.006593	0.002775	0.005569	0.00294	-0.005771	-0.007415	-0.004128	0.017567	-0.012346	-0.000183	-0.003142
658	0.000803	0.003268	0.012965	-0.001334	0.003104	-0.001005	0.000803	-0.005936	0.001296	0.009678	0.004419	-0.008565	-0.012017	-0.003306	0.018389	-0.016619	-0.001498	-0.001169
659	0.002282	0.003761	0.014609	-0.000347	0.000146	-0.001169	0.001296	-0.007579	0.000639	0.006227	0.007377	-0.007908	-0.010045	-0.006593	0.002775	-0.010538	0.001132	-0.001334
660	0.002282	0.00672	0.017567	-0.000841	0.000803	0.00031	0.002282	-0.006922	0.001625	0.009678	0.008199	-0.005936	-0.014647	-1.9e-05	0.00031	-0.010866	-0.006264	-1.9e-05
661	-0.001169	0.007049	0.01428	-0.003142	0.002282	0.001625	0.001132	-0.004128	0.00146	0.005405	0.00672	-0.002977	-0.00988	-0.001169	-0.002813	-0.010866	-0.002648	0.001625
662	0.003597	0.007049	0.015924	-0.00232	0.002447	-0.001005	0.002118	-0.007086	0.000803	0.00787	0.012637	-0.002648	-0.014153	0.00031	-0.000347	-0.00347	-0.00232	0.000639
663	0.000639	0.007706	0.013459	-0.004949	0.003104	-0.001662	0.003268	-0.0061	0.002282	0.008528	0.008857	-0.003799	-0.012839	0.000967	-0.000676	-0.003799	-0.002648	-0.00232
664	0.002611	0.003926	0.012308	-0.001991	0.000639	-0.001827	-0.006264	-0.006429	0.001132	0.008857	0.007706	-0.002977	-0.016948	-0.002813	0.000639	-0.000183	0.000146	-0.000512
665	-0.00347	0.006227	0.012637	-0.004128	-0.000676	0.002118	-1.9e-05	-0.009058	-0.000512	0.011158	0.009843	-0.005936	-0.013989	-0.000841	-0.000183	0.000967	-0.003799	-0.002813
666	0.000967	0.009514	0.012637	-0.002648	0.002611	-0.001005	-0.000183	-0.008072	0.001954	0.008199	0.009514	-0.006922	-0.014647	-0.000841	0.001296	-0.001662	-0.003142	-0.002648
667	0.00146	0.005898	0.015102	-0.004128	-0.000676	0.002118	0.000803	-0.008401	0.003926	0.010007	0.009185	-0.007579	-0.017112	-0.001334	0.000474	-0.000512	-0.002155	-0.004456
668	0.00294	0.00672	0.011979	-0.003635	0.001954	0.000967	-0.001005	-0.010538	0.006227	0.009021	0.010007	-0.00873	-0.01629	0.001789	-0.006593	-0.004456	-0.000841	-0.002648
669	0.002118	0.004419	0.01428	-0.004785	-1.9e-05	0.000639	0.00031	-0.009058	0.002611	0.007542	0.010993	-0.010045	-0.015961	-0.00347	-0.001334	-0.004785	-0.003306	-0.002155
670	0.000474	0.006884	0.014116	-0.005278	0.000146	0.001789	-0.001827	-0.011031	0.00146	0.007213	0.015266	-0.012017	-0.015797	-0.001169	-0.003635	-0.006757	-0.001005	-0.001662
671	0.001296	0.006884	0.015266	-0.006593	0.000803	-0.002484	-0.001498	-0.011195	0.005076	0.008035	0.013623	-0.012839	-0.014975	0.000803	-0.001991	-0.006757	-0.001662	-0.001005
672	0.002611	0.007542	0.016088	-0.0061	0.00146	-0.003635	-0.002977	-0.00873	0.003268	0.005569	0.012965	-0.011688	-0.013167	0.000639	-0.002155	-0.006757	0.001296	-0.006757
673	0.002775	0.007213	0.015266	-0.004949	0.000639	-0.001334	-0.000512	-0.011688	0.005734	0.008199	0.013294	-0.014482	-0.016454	-0.001498	-0.003799	-0.012017	-0.002813	-0.001662
674	0.002611	0.006556	0.013952	-0.005607	0.001132	-0.002484	-0.001334	-0.010045	0.00409	0.007377	0.011651	-0.013825	-0.011688	0.000803	-0.000676	-0.00988	0.001789	-0.000347
675	0.005076	0.005241	0.014609	-0.005607	0.001296	-0.002484	-0.004292	-0.012839	0.005569	0.00787	0.012801	-0.015468	-0.013496	-0.000841	-0.002484	-0.012017	-0.003142	-0.000183
676	0.001789	0.006556	0.015102	-0.007086	-0.002484	-0.000676	-0.001498	-0.008237	0.003926	0.007706	0.01428	-0.013167	-0.009551	-0.000841	-0.004128	-0.012839	-0.005114	-0.002484
