Ladekurvenmessung

Zeit: 2018_05_03 13.42.09

Info: FVA3, v = 0.275, T = 40, F = 20, h = 214.6

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
244	-0.005114	0.000146	-0.002813	-0.00232	-0.008894	0.008528	-0.001169	-0.001991
245	-0.002813	-0.001498	-0.004456	-0.002155	-0.013003	0.007049	-0.003635	-0.002813
246	-0.000841	-1.9e-05	-0.002484	-0.001005	-0.003142	0.006556	-0.001005	-0.001334
247	-0.001498	-0.000183	-0.00232	-0.000512	0.00294	0.004583	-0.002648	-0.003142
248	-0.000841	-1.9e-05	-0.001827	-0.002648	-0.004128	0.008692	0.00031	-0.001827
249	-0.002813	-0.000183	-0.000676	-0.001991	0.000967	0.007049	-0.003142	-0.001498
250	0.000474	0.000639	-0.001334	-0.001334	-0.000512	0.008363	-0.001662	-0.00232
251	-0.000676	-0.000347	0.000967	-0.003963	-0.002813	0.004912	-0.003142	-0.000512
252	-0.000183	-0.002155	-0.001005	-0.000512	-0.002813	0.008692	-0.002155	0.001132
253	-0.000512	-0.000676	-0.000183	-0.000512	-0.000676	0.006227	-0.003306	-0.001498
254	-1.9e-05	0.001296	-0.002155	-0.000676	-0.000841	0.006062	-0.004621	-0.00232
255	-0.001169	-0.000841	-0.001827	-0.00347	-0.003799	0.007213	-0.00232	-0.002813
256	-0.001991	0.001789	-0.002648	-0.001662	-0.00232	0.007706	-0.001662	-0.002648
257	0.001789	-0.001169	-0.001991	-0.00347	-0.001169	0.00787	-0.001991	-0.001334
258	-0.002648	0.000474	-0.003306	-0.001991	-0.003306	0.00787	-0.001827	-0.004292
259	-1.9e-05	0.00031	-0.003799	-0.002648	-0.001991	0.007377	0.001132	-0.001662
260	-0.001662	0.001789	-0.003799	-0.000347	-0.000841	0.009021	-0.003306	-0.002155
