Ladekurvenmessung

Zeit: 2018_05_03 14.52.24

Info: SHC320, v = 0.428, T = 40, F = 20, h = 390.0

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12
620	-0.00232	0.00146	0.002611	-0.001991	-0.000183	-0.001005	0.003597	0.002447	-0.000183	0.000146	0.001954	-0.000676
621	-0.000183	0.001296	-0.003635	0.006391	-0.000183	0.000803	0.001296	-0.002977	0.001132	-0.000512	0.00031	-0.000841
622	-0.001005	0.001296	-0.000676	0.001296	-1.9e-05	0.000967	0.002118	-0.001498	0.00146	-1.9e-05	-0.001991	-0.005771
623	0.000967	0.000967	-0.003963	-0.000841	-0.000183	0.000967	-0.001169	-0.001498	0.002447	-1.9e-05	0.002775	0.00146
624	-0.000347	0.003433	-0.00232	0.002447	-0.001005	-0.004456	0.005734	-0.001005	-0.001169	-1.9e-05	-0.000841	0.002118
625	0.004419	0.00031	-0.001005	0.003268	-0.004128	0.001296	0.002775	-0.001662	0.00409	-1.9e-05	0.002282	-0.001498
626	-0.002155	0.002775	-0.001991	0.001132	0.002447	0.004912	0.002447	0.000967	0.00294	-0.000183	0.00031	-0.001005
627	0.002282	-0.000512	0.000803	0.002447	0.000146	-1.9e-05	-0.000512	0.000146	-1.9e-05	-0.001169	0.00146	-0.010209
628	0.000803	0.001296	0.00031	0.000474	-0.001662	0.002118	0.001296	0.002611	0.005076	0.000146	0.00146	0.002282
629	-0.000676	0.000803	0.001625	0.001625	0.000803	0.001296	-0.004456	0.000803	-0.000183	-0.004949	0.004255	-0.003635
630	-0.00232	0.00146	-0.001005	-0.001991	0.000146	0.001296	-0.005278	0.000474	0.001296	-0.002648	0.00409	-0.000512
631	0.001625	0.000639	0.002611	0.00031	-0.000512	-0.000183	-0.005771	-0.001827	-0.001334	-0.004785	-0.001005	-0.004456
632	-0.001334	0.000474	-0.000676	-0.012674	0.000474	0.001789	-0.00347	-0.00347	-0.004621	0.003268	0.000803	-0.004456
633	0.004255	-0.002484	0.001296	-0.001005	-0.002484	-0.000183	-0.003635	-0.001827	-0.002813	-0.000841	-0.002484	0.001296
634	0.000146	-0.003306	-0.000676	-0.001662	-0.000347	0.000967	-0.003306	-0.003306	0.001132	-0.000183	0.00294	-0.002155
635	0.000146	-1.9e-05	0.002775	-0.001827	-0.000676	-0.000183	-0.003635	0.001132	-0.004785	-1.9e-05	0.00146	-0.000183
636	0.00031	0.003104	-0.001334	0.00031	-0.010045	-0.000183	-0.002155	-0.000347	-0.000841	0.000803	0.00031	-0.002484
637	-0.001005	0.000474	0.001132	0.00146	-0.002484	0.003926	-0.001334	0.002611	-0.004621	-1.9e-05	0.000146	-0.000841
638	0.000967	0.003433	-0.000183	0.001625	0.001789	-0.001991	0.002282	-0.001334	0.000639	-0.000841	0.00146	-0.00232
639	0.004583	0.004748	0.001296	0.002447	-0.000676	-0.00347	0.005076	0.003926	0.001789	-0.000676	0.000803	-0.004949
640	0.005569	0.000639	-0.002484	0.001132	0.002282	0.00409	-0.001169	0.00031	0.002447	0.00031	0.003104	-0.002813
641	-0.000676	0.001625	-0.000512	-0.001662	-0.001169	0.000803	0.006227	0.001789	0.001132	-1.9e-05	0.001789	-0.003142
642	0.001954	0.000146	0.000146	-1.9e-05	0.00146	-0.000512	-0.002648	-0.000841	0.000639	-1.9e-05	0.002775	-0.002484
643	-0.001005	0.002775	-0.000512	-0.003306	0.00031	0.006556	0.001625	0.001954	0.002118	-0.000183	0.005241	0.000146
644	0.000474	-0.000347	0.000967	-0.001169	-1.9e-05	0.001625	-1.9e-05	0.002611	-0.003799	-1.9e-05	-0.001169	-0.001169
645	-0.000512	0.000967	0.000474	-1.9e-05	-0.000183	-0.001334	-0.002648	0.009021	0.000146	0.000639	-0.003142	0.001132
646	0.000146	0.001625	0.003597	-0.002648	-0.000183	0.003268	0.000967	0.00294	0.003104	0.000474	-0.000183	-0.002648
647	0.000474	0.00031	0.003597	-0.001827	-1.9e-05	0.005405	-0.001498	0.000803	0.000146	0.000474	-0.00232	-0.000841
648	-0.000512	-0.000841	0.001789	0.00031	0.000639	0.004748	-0.000347	0.003761	0.000146	-0.001005	-0.001662	-0.005771
649	0.001789	-1.9e-05	-0.000676	0.001954	0.000146	0.002447	-0.005771	-0.003635	0.000474	0.000639	-0.001169	-0.0061
650	0.001132	-0.002977	0.00294	-1.9e-05	0.000967	0.001625	-0.013332	0.003761	-0.001827	-1.9e-05	0.000146	-0.005936
651	-1.9e-05	-0.002813	-0.001662	-0.000512	-0.001005	0.004748	-0.004785	-0.001334	0.002611	0.000639	-0.001662	-0.004621
652	-1.9e-05	0.000967	-0.000676	-0.000512	-0.002648	0.000474	-0.000347	0.003597	0.00146	-0.001498	-0.00347	-0.004128
653	0.002775	0.003104	0.00294	-0.001991	-0.003963	0.003597	-0.002813	-0.002977	0.003597	0.000146	-0.001005	-0.005771
654	0.000639	0.002118	-0.000347	0.002118	-0.000347	0.001625	0.000146	0.000803	0.00146	0.000639	-0.002813	-0.006264
655	0.002611	0.001954	-0.003306	0.00031	0.00409	0.003926	-0.003306	-0.002155	0.000474	-0.001334	0.001789	-0.003635
656	0.002447	-0.000347	-0.001498	0.000474	-1.9e-05	0.003268	-0.000347	0.002282	0.00031	-0.000512	-0.000347	-0.003799
657	0.005405	0.001132	-0.001005	-0.001334	-0.000841	0.005898	0.000967	0.002611	0.002118	-0.000183	0.00031	-0.006264
658	0.002118	0.002611	0.00031	-0.003142	-0.000512	0.004583	0.000146	0.00031	0.000967	0.005076	-0.000512	-0.00232
659	-0.000347	0.00294	-0.000347	0.001625	0.000803	0.002611	0.000474	0.002447	-0.000512	-0.000512	0.000967	-0.00347
660	0.003104	0.006391	0.000803	-0.001005	0.00146	0.005405	-0.001498	0.002447	0.00294	-0.000183	0.000474	-0.000676
661	0.001132	0.002118	0.000967	-0.001005	-0.002155	0.003761	-0.001827	0.002447	-0.000183	-0.000183	0.002118	-0.002155
662	0.005405	-0.00347	0.002447	0.000967	0.000474	0.005734	-0.001169	0.001132	-0.000183	-1.9e-05	-0.002155	-0.003142
663	-1.9e-05	-0.000512	0.001954	0.001954	-0.001169	0.003104	0.002282	0.002118	-0.001169	-0.000183	0.001954	-0.003963
664	0.001625	-0.000841	0.002118	0.001132	-0.000347	0.003597	0.002447	0.000803	0.003104	-1.9e-05	-0.005114	-0.005443
665	-0.002484	-0.00347	0.002118	0.002282	0.002118	0.005405	0.005241	0.000803	-0.001827	0.000146	-0.001991	-0.007415
666	-0.001498	-0.003963	0.000474	-0.005936	-1.9e-05	0.004748	-0.001827	-0.000347	-0.001498	-1.9e-05	-0.007744	-0.00347
667	-0.000676	-0.001334	0.007213	-0.001827	-0.000183	0.000146	0.003761	0.003597	0.000146	-1.9e-05	-0.001498	-0.005114
668	-0.000841	0.002447	-0.001498	-0.001662	-0.000512	0.007049	-0.001662	-0.001498	0.000803	-1.9e-05	-0.000183	-0.003306
669	-0.001334	0.00031	0.002282	-0.000512	0.000146	0.001789	0.002118	0.000639	-0.00232	-0.000347	-0.002155	-0.002813
670	0.000146	-0.001662	0.000146	0.000146	0.000474	0.005898	-0.000183	0.00146	0.000803	-0.000183	0.000474	-0.003963
671	-0.000183	0.00146	0.001132	-0.000512	0.000474	0.001132	0.001132	0.00146	0.002282	-0.000347	-0.000183	-0.002155
672	0.001132	0.003104	-0.004128	-0.001498	0.000474	0.004912	0.001954	-0.000676	0.002282	-0.000183	0.003433	-0.000841
673	0.000967	0.002611	-0.000512	0.000474	0.001954	0.005569	0.000639	0.000967	-0.000183	0.000146	-0.002484	-0.002813
674	0.00146	0.000474	0.007706	0.003104	-1.9e-05	0.004583	0.00146	0.001296	0.001625	-0.000183	0.001296	-0.002813
675	0.001789	0.003433	0.005076	-0.000347	-1.9e-05	0.003761	0.00409	-0.000347	-1.9e-05	-0.000347	0.000474	0.003926
676	0.00294	0.000474	0.000474	0.002447	-0.000347	-0.000841	0.003597	-0.001498	-0.003142	-1.9e-05	0.000639	-0.00347
677	-0.000183	0.001625	0.005076	-0.000347	-0.000183	0.005241	0.003926	0.000146	-0.000183	-1.9e-05	0.000803	-0.002484
678	0.002611	-0.002977	0.005405	0.002611	-0.000183	0.002447	0.003926	-0.002977	-0.002484	-1.9e-05	0.001625	-0.003142
679	0.002282	0.00294	0.004583	-0.003142	0.006062	0.002447	0.002447	-0.00347	-0.005278	-1.9e-05	0.00031	0.002775
680	-0.000347	0.001954	0.001954	0.003268	0.001132	0.005241	0.003104	-0.003142	-0.006429	-0.000347	0.003268	-0.000841
681	-0.002977	-1.9e-05	0.001132	0.000474	-0.001662	0.002775	0.002447	-0.000841	-0.003963	-0.000183	0.002447	-0.000676
682	0.003761	-0.000841	0.005569	-0.002155	-0.001498	-0.000676	0.003433	-0.001005	-0.00347	-0.000676	-0.001498	-0.003306
683	0.002775	-0.000841	0.00294	-0.002155	-0.001662	0.004748	0.000803	-0.001827	-0.002648	-0.000347	0.00146	-0.000512
684	0.000474	-0.002155	0.004255	0.000146	0.000146	-1.9e-05	0.005241	0.002447	-0.000841	-0.004128	0.000967	-0.001991
685	0.00146	-0.001334	0.003268	0.00146	-0.005114	0.002118	0.002611	0.004912	0.000639	-0.000841	0.002118	-0.000676
686	-1.9e-05	-0.001005	-0.001169	-0.001991	0.006227	-0.003635	0.004255	-0.001662	-0.002977	-1.9e-05	0.000639	-0.000841
687	0.00294	-0.001334	-0.00232	-0.000676	-0.000841	0.000474	0.000146	0.001625	-0.003963	0.000803	0.001132	-0.003635
688	-0.001498	0.000967	0.000803	-1.9e-05	0.003104	-0.001005	0.000967	0.00146	-0.000512	-0.000183	0.001296	-0.001662
689	0.003926	0.001296	0.000639	0.00146	0.000474	-0.001169	0.000967	-0.001005	0.000146	0.00031	0.000803	-0.00347
690	-0.001334	0.00409	0.003104	-0.001005	0.005734	-0.001827	0.00031	0.001296	-0.001498	0.000146	-0.000512	-0.001991
691	-0.001334	0.000639	0.000146	-0.001662	-0.000512	0.000803	0.004419	-0.003142	0.000146	-1.9e-05	0.001625	-0.003142
692	-0.004621	0.002282	0.002282	0.000474	0.002118	-0.001169	0.008035	0.00031	-0.001662	-0.000347	0.003268	-0.000841
693	0.00031	-0.000512	0.003761	-0.000512	-0.001498	-0.003306	0.005734	0.000474	-0.001169	-0.000347	-0.002155	-0.001991
694	-0.001498	-0.000183	0.002447	-0.004949	-0.001169	-0.000512	0.006227	0.000474	0.000803	-0.000347	-0.001498	0.000639
695	0.002118	-0.000841	0.000639	0.000639	-0.003142	0.001954	0.005569	-0.001334	-0.002155	-0.000347	-0.001991	-0.00347
696	-0.001005	-0.000183	0.003926	-0.001005	0.005241	0.003761	0.002447	-0.010373	-0.000183	-0.000347	-0.000841	0.000146
697	0.003433	-0.000676	0.003104	-0.001827	-0.005114	-0.001334	0.003926	0.000146	0.000803	-0.000183	-1.9e-05	-0.003142
698	-0.000841	0.000967	0.003268	-0.00347	0.000146	-0.00347	-0.000183	0.00031	-0.000841	-0.000183	-0.003306	-0.001991
699	0.000146	-0.001827	0.004748	0.001625	0.00031	-0.002977	0.001296	0.001954	-0.003306	0.000146	-0.002484	-0.001827
700	0.000474	0.000639	0.004583	-0.002648	-0.000347	0.001789	0.003433	-0.001498	0.001789	0.000639	-0.001005	-0.001662
701	-0.001169	0.001954	0.007377	0.001789	-0.000512	-0.001662	-0.005443	0.002118	-0.002155	-0.000183	-1.9e-05	-0.001991
702	0.001296	0.004583	0.002447	-0.002813	0.002611	0.000474	0.002118	-0.001334	-0.001662	-0.000347	-0.004292	-0.004785
703	-0.000676	0.001296	0.005405	-0.000512	0.003104	0.002118	0.001954	-0.000841	0.002447	0.000474	-0.000841	-0.001662
704	-0.000347	0.00294	0.004419	-0.000347	-0.001334	-0.001662	0.001296	-0.001334	-0.000347	-1.9e-05	0.000639	-0.0061
705	-0.000841	0.003597	0.003926	-0.001827	0.005076	-0.000347	0.003761	0.002282	0.00146	-0.000183	-0.003142	-0.00347
706	0.000967	-0.001169	0.002447	0.00294	0.001132	-0.000183	0.002282	0.005241	0.001625	-0.000183	-1.9e-05	-0.002813
707	0.00146	-0.001334	0.005734	-0.001334	0.002611	-0.000183	0.001625	0.007213	-0.000676	-0.000183	-1.9e-05	-0.004621
708	0.003926	-1.9e-05	0.005076	-0.00232	-0.001169	0.001954	-0.002648	-0.000183	0.003433	0.00031	0.000146	-0.008072
709	-0.000841	0.002118	0.003433	0.000146	-0.000183	-0.001991	-0.001005	0.000474	-0.000183	-0.000183	-0.004292	-0.004128
710	0.003597	-0.003963	0.002775	-0.001662	0.001954	0.002611	0.000639	0.00031	0.000474	-0.000183	-0.000183	-0.003142
711	-0.000676	0.001296	0.006556	0.00031	-0.002484	0.002447	0.002611	0.003926	-0.000841	-1.9e-05	-0.001169	-0.00347
712	0.002611	-0.004292	0.005569	0.002118	-0.001334	0.001132	-0.000183	0.001789	-0.001827	-1.9e-05	-0.003142	-0.003799
713	0.002447	-0.000183	0.006556	-0.001827	-0.004621	0.001296	0.001625	0.003761	-1.9e-05	-0.000347	-0.007744	-0.001662
714	0.002447	0.001625	0.009678	0.002611	0.002611	-0.011359	0.001132	0.005734	-0.002977	-0.000183	-0.00347	-0.003142
715	0.003761	-0.000347	0.007377	0.000474	0.001954	-0.000512	-0.001827	0.002447	0.000967	-0.000183	-0.001991	-0.001498
716	0.006227	-0.001991	0.010171	-0.001991	0.004583	-0.000183	-0.00347	0.004419	-0.001005	-0.000512	-0.002977	-0.004292
717	0.001625	0.001954	0.002447	0.001625	0.001789	-0.000676	0.001132	0.001132	0.00031	0.000146	-0.003142	-0.004128
718	0.004255	-0.002155	0.005898	0.002118	0.00409	-0.000841	-0.001334	0.003104	-0.00232	-0.000183	0.000639	-0.004128
719	0.004255	0.00031	0.004419	0.002447	0.001296	0.00031	-0.001498	0.000639	0.000146	-0.000183	-0.001334	-0.003799
720	0.002775	0.001296	0.007377	-0.000347	-0.004292	-0.001498	-0.000512	0.003268	0.000967	-1.9e-05	-0.000512	-0.003963
721	0.00409	0.000146	0.004255	0.00294	-0.005114	-0.001991	-0.00232	0.002282	-0.000512	-0.000183	-0.001991	-0.005278
722	0.003433	-1.9e-05	0.008857	-0.002977	0.00031	-0.000347	0.001296	0.00146	0.00146	-0.000183	0.000803	-0.002484
723	0.004255	0.000146	0.013787	0.000146	-0.003306	-0.001005	-0.002484	0.000146	0.001296	0.000967	-0.000512	-0.003963
724	0.003926	0.001296	0.010336	-0.000347	-0.000183	-0.000676	0.00031	0.004255	-0.001169	0.000474	-0.004292	-0.0061
725	0.003104	0.000474	0.005405	0.001789	0.004583	0.000967	0.000146	0.001132	-0.000183	-0.002484	0.003104	-0.000841
726	0.005734	0.00409	0.009514	-0.002813	0.00031	-0.000183	-0.000347	0.000639	0.000803	0.000474	0.000474	-0.00232
727	0.005734	0.002775	0.009185	-0.001662	0.000146	-0.001827	-0.001334	0.000803	0.001954	-1.9e-05	-0.003306	-0.002484
728	0.002118	0.005898	-0.00232	-0.001169	0.000146	-0.000347	0.001296	0.000474	-0.000676	0.008528	-1.9e-05	-0.005771
729	0.003926	0.00031	-0.000183	0.000967	0.000146	0.00146	-0.000183	-0.001334	-0.005607	0.000146	-0.00873	-0.001827
730	0.003433	0.000967	0.000803	0.001954	-0.000183	0.000639	-0.001005	-0.001991	0.001789	0.000639	-0.00347	-0.002155
731	-0.001169	-0.000841	0.005241	0.002447	-0.000347	0.002118	-0.000841	0.002118	-0.000841	-1.9e-05	0.001625	-0.003306
732	0.00294	-0.000183	0.000967	0.004419	-0.000183	0.003268	-0.001169	-0.004785	-0.002813	0.000146	-0.001334	-0.002484
733	0.003926	-0.000841	0.000474	0.000474	0.000474	-0.000512	-0.000347	-0.000512	-0.000183	-0.000183	0.000639	-0.004785
734	0.00294	-0.004128	0.003926	0.000639	-0.000841	0.002447	-0.002484	-0.001005	0.001132	0.002118	-0.000512	-0.00347
735	0.00146	-0.003306	0.001789	0.000967	-0.000676	-0.001498	-1.9e-05	0.004748	-0.002648	-0.000347	0.001625	-0.005278
736	0.002118	-0.002813	0.001132	-0.002155	-1.9e-05	0.000146	0.002282	0.00294	-0.002648	-1.9e-05	0.002775	-0.002484
737	0.002282	-1.9e-05	-0.000676	0.000474	0.00031	-0.004621	0.005405	0.00146	0.00031	-0.000676	0.001132	-0.00232
738	0.004255	-0.001991	0.001296	0.00031	-0.000512	-0.000347	-0.000512	0.000803	0.00031	-0.000347	-0.001334	-0.003799
739	0.002118	0.00294	0.002775	0.00031	-0.001498	-0.003963	0.003597	0.003926	-0.000347	0.00031	0.000146	-0.00347
740	0.001132	0.000639	-0.002648	0.003104	-0.003142	-0.001005	-0.000841	-0.002813	-0.000347	-1.9e-05	0.000639	-0.004621
741	-0.002484	-0.000183	-0.001005	0.00146	0.00031	-0.000676	-0.001662	0.00146	0.002447	-1.9e-05	-0.002155	-0.000841
742	0.005076	0.00031	-0.002977	0.004912	-0.000512	0.003926	-0.002484	-0.002813	0.003433	0.000146	-0.000347	-0.005443
743	0.000639	0.00146	-0.006593	-0.000347	0.00146	0.003104	0.000146	-0.002484	-0.002155	-0.000347	-0.008072	-1.9e-05
744	0.003433	-0.002155	-0.004292	-0.000512	-0.000183	0.007049	0.00031	-0.002977	0.000967	0.000146	-0.001334	-0.005114
745	0.001789	0.000803	-0.004621	-0.003142	-0.003799	0.003926	0.000639	-0.001991	0.004419	0.000146	-0.001169	-0.000347
746	0.001132	-0.001334	-0.002155	0.002118	0.004419	0.001296	-0.000183	0.001625	-0.001005	0.000146	0.00294	-0.004292
747	-0.000841	0.002447	-0.003306	-0.002813	0.000967	0.001625	0.003268	-0.001334	0.000146	-1.9e-05	0.000803	-0.004621
748	0.001296	-0.000512	-0.003306	-0.001169	0.000146	0.003268	0.000146	-0.000347	0.001296	-0.000183	0.00294	-0.003963
749	0.001296	0.000803	-0.004128	-0.00232	-1.9e-05	0.000474	0.001296	0.00031	0.002118	-0.000183	-0.003142	-0.003306
750	-0.003963	-0.002155	-0.000512	0.00146	-1.9e-05	-0.001005	0.003104	0.000639	0.00031	0.004419	0.000803	-0.004621
751	0.001132	0.003926	0.002447	0.005241	0.003926	0.005405	0.003433	0.002775	0.005241	-0.000183	0.008528	-0.001334
752	0.010993	0.012965	0.011815	0.011979	0.000146	0.006062	0.010336	0.012965	0.015266	-0.000183	0.010007	0.007049
753	0.010336	0.021512	0.016253	0.018882	0.001789	0.01428	0.017074	0.017403	0.021019	0.002775	0.018061	0.014773
754	0.018554	0.025292	0.023649	0.026278	0.002775	0.021841	0.030716	0.023484	0.022827	-1.9e-05	0.024799	0.021841
755	0.026443	0.03236	0.027922	0.031209	-0.000347	0.028744	0.03236	0.029894	0.032853	0.000146	0.033181	0.026278
756	0.030716	0.039427	0.037126	0.036962	-0.000347	0.034825	0.010171	0.034168	0.03729	0.00672	0.036469	0.038112
757	0.03992	0.045015	0.041892	0.047973	-0.000347	0.040577	0.006556	0.038769	0.045837	0.009185	0.044686	0.042878
758	0.045179	0.050439	0.049453	0.046001	0.000146	0.046494	0.014445	0.046659	0.050274	0.015595	0.051425	0.047809
759	0.055041	0.056849	0.056191	0.056849	-1.9e-05	0.055041	0.02447	0.056356	0.061122	0.006062	0.058328	0.052411
760	0.056684	0.064245	0.062273	0.060793	-1.9e-05	0.054548	0.031538	0.0603	0.064409	0.005734	0.063423	0.064409
761	0.057999	0.067532	0.066875	0.068189	-0.001169	0.062273	0.005734	0.067532	0.069833	0.010336	0.068354	0.065067
762	0.005734	0.077065	0.073942	0.073284	-1.9e-05	0.06556	0.013459	0.072463	0.073284	0.000639	0.072463	0.073613
763	0.003268	0.074106	0.078544	0.078873	-1.9e-05	0.068025	0.01313	0.079037	0.081009	0.002611	0.07838	0.07838
764	0.01428	0.083475	0.087255	0.082982	0.000146	0.071805	0.016746	0.084132	0.085283	0.004583	0.080681	0.08216
765	0.027429	0.088734	0.086762	0.08972	-0.000347	0.069997	0.000474	0.085447	0.086762	0.007377	0.085118	0.088898
766	0.031538	0.092514	0.088734	0.091857	0.000146	0.077722	0.000474	0.091857	0.092514	-1.9e-05	0.08972	0.087584
767	0.040577	0.094815	0.095801	0.095473	-0.000347	0.079859	-1.9e-05	0.095144	0.095473	0.00031	0.094651	0.096294
768	0.045837	0.10254	0.094487	0.10254	-1.9e-05	0.082488	-1.9e-05	0.098924	0.100732	0.00672	0.098102	0.100732
769	0.050932	0.104677	0.105334	0.102047	-0.000183	0.082982	-1.9e-05	0.103197	0.098102	0.003597	0.09876	0.103033
770	0.059314	0.108786	0.105663	0.104677	-1.9e-05	0.088405	-1.9e-05	0.107471	0.113716	0.004748	0.108457	0.107635
771	0.063916	0.112894	0.11273	0.110758	0.000146	0.089556	-0.000183	0.112401	0.113716	-1.9e-05	0.109607	0.111415
772	0.069504	0.117661	0.119304	0.115853	-1.9e-05	0.087255	-1.9e-05	0.114867	0.11651	0.000146	0.115031	0.112237
773	0.071148	0.119469	0.117661	0.116346	0.000146	0.073942	0.000146	0.117825	0.119633	0.000803	0.118154	0.117168
774	0.083146	0.119797	0.118976	0.121934	-1.9e-05	0.049453	0.000146	0.119469	0.115853	-1.9e-05	0.121605	0.117825
775	0.081831	0.125714	0.126043	0.124728	0.000146	0.027593	0.000146	0.123906	0.12555	0.003104	0.122098	0.121934
776	0.087255	0.1267	0.125714	0.130316	-0.000183	0.018061	0.000146	0.124728	0.128344	0.001132	0.127029	0.125057
777	0.091528	0.132946	0.131796	0.127522	-0.000183	0.017732	0.000474	0.129495	0.13196	0.000639	0.127029	0.1267
778	0.098595	0.136233	0.13459	0.132124	-0.000183	0.024799	-1.9e-05	0.131467	0.133932	0.008035	0.132782	0.130152
779	0.098595	0.138205	0.136069	0.132782	-0.000183	0.030223	0.00031	0.132617	0.138041	0.016746	0.133768	0.132124
780	0.103691	0.139192	0.141328	0.135247	-1.9e-05	0.037619	0.00031	0.135083	0.139356	0.017732	0.132289	0.138863
781	0.108128	0.143794	0.141986	0.141821	-1.9e-05	0.046494	0.002447	0.140671	0.145437	0.00031	0.138041	0.137877
782	0.113223	0.145108	0.146423	0.141164	-1.9e-05	0.047809	0.008857	0.141821	0.143629	0.006227	0.13837	0.143465
783	0.114702	0.146752	0.145437	0.146752	-1.9e-05	0.054548	0.016746	0.143465	0.148724	0.003433	0.143301	0.142807
784	0.118976	0.147574	0.151025	0.148724	0.000146	0.058985	0.02332	0.147081	0.147409	-0.002648	0.143301	0.146752
785	0.120455	0.14856	0.150368	0.148231	-1.9e-05	0.06671	0.027922	0.146423	0.15119	-0.003306	0.149217	0.148396
786	0.120619	0.147738	0.155299	0.153326	-1.9e-05	0.070655	0.031702	0.147081	0.152176	0.000146	0.149875	0.147409
787	0.127194	0.151683	0.156778	0.158093	-0.000183	0.074435	0.040249	0.14971	0.153984	0.00787	0.152176	0.152011
788	0.128673	0.155134	0.156942	0.152011	-0.000183	0.079201	0.048795	0.153819	0.153819	0.005405	0.153162	0.152998
789	0.134097	0.15497	0.160558	0.155956	-0.000183	0.086433	0.05011	0.152505	0.156285	0.010007	0.15497	0.154477
790	0.136726	0.161215	0.155956	0.156285	-0.000183	0.080681	0.062766	0.158421	0.157928	0.003761	0.156285	0.157271
791	0.140013	0.162695	0.160887	0.161873	-0.000183	0.086926	0.065231	0.157271	0.165489	0.003104	0.159572	0.156449
792	0.14593	0.164996	0.162366	0.16138	-1.9e-05	0.091857	0.067861	0.163188	0.168118	-0.000183	0.160229	0.158586
793	0.147409	0.165489	0.161051	0.16138	-1.9e-05	0.101061	0.071148	0.159901	0.165982	-0.000183	0.162202	0.156285
794	0.145273	0.168118	0.163352	0.165324	0.000146	0.099582	0.081831	0.163681	0.165817	-0.000512	0.160722	0.162859
795	0.150039	0.165982	0.167132	0.166146	-1.9e-05	0.103691	0.07953	0.167954	0.169926	-0.000183	0.165817	0.16253
796	0.147903	0.170419	0.170419	0.164996	0.000146	0.107964	0.088241	0.166968	0.169598	-1.9e-05	0.168283	0.165653
797	0.152011	0.170419	0.173049	0.17272	-0.000183	0.112073	0.09235	0.167132	0.168283	0.007706	0.16894	0.166804
798	0.151683	0.169269	0.171406	0.15612	-0.000347	0.117003	0.096788	0.169433	0.1742	0.014773	0.16779	0.170419
799	0.154477	0.170748	0.173707	0.16779	-0.000183	0.115853	0.100239	0.168283	0.168612	0.017567	0.171899	0.172885
800	0.154477	0.17157	0.169598	0.17157	-0.000183	0.12177	0.100239	0.170748	0.173378	0.021348	0.169105	0.174035
801	0.155299	0.174857	0.174528	0.173707	-0.000347	0.124728	0.111744	0.1742	0.175021	0.004748	0.173049	0.175843
802	0.158914	0.178309	0.174528	0.173049	0.000146	0.127851	0.114045	0.172227	0.173871	0.004419	0.171899	0.174857
803	0.163023	0.176994	0.174693	0.173542	-1.9e-05	0.130481	0.117168	0.174857	0.171734	0.004748	0.17272	0.174528
804	0.166311	0.17535	0.177487	0.178637	0.000146	0.135576	0.122098	0.172063	0.174857	0.000639	0.177815	0.173871
805	0.165489	0.180281	0.17535	0.176336	-0.000183	0.135411	0.127851	0.171077	0.17535	0.000474	0.176008	0.176336
806	0.167297	0.176994	0.178637	0.177815	0.00031	0.140013	0.12177	0.176008	0.176172	0.00031	0.176994	0.172227
807	0.16779	0.178966	0.178637	0.177487	-1.9e-05	0.139849	0.128673	0.180116	0.178473	0.000967	0.176994	0.175021
808	0.171899	0.179295	0.180281	0.18061	-1.9e-05	0.148396	0.129495	0.178802	0.178966	0.000146	0.178309	0.177322
809	0.169598	0.179459	0.180116	0.17798	-0.000183	0.146752	0.137712	0.180281	0.181596	-1.9e-05	0.17798	0.179952
810	0.172392	0.180938	0.180445	0.176501	-0.000183	0.148889	0.133603	0.17798	0.18176	-1.9e-05	0.181596	0.182417
811	0.173049	0.185047	0.180281	0.177651	-0.000183	0.152176	0.137548	0.179295	0.181103	0.00409	0.180116	0.180774
812	0.176665	0.183897	0.18176	0.182253	-0.000347	0.152833	0.141493	0.17913	0.181924	0.000474	0.185705	0.183404
813	0.173049	0.184883	0.183239	0.180116	0.000639	0.155463	0.141493	0.17913	0.184225	0.000474	0.182746	0.186362
814	0.175186	0.183404	0.183732	0.183732	-0.000183	0.155792	0.005076	0.183075	0.179295	-0.000183	0.184883	0.18176
815	0.180445	0.185869	0.18439	0.181924	0.000474	0.156613	0.004255	0.182089	0.186855	0.003926	0.184225	0.185376
816	0.17913	0.180116	0.186362	0.18439	-1.9e-05	0.160887	-0.000512	0.183732	0.184883	0.00146	0.182253	0.185869
817	0.177815	0.182089	0.185212	0.183732	0.001789	0.160065	0.013952	0.184225	0.187513	-0.002484	0.182253	0.185047
818	0.180774	0.183897	0.18932	0.185705	-1.9e-05	0.162037	0.023813	0.188663	0.183897	0.007542	0.184718	0.184883
819	0.18061	0.185212	0.188006	0.182746	0.00146	0.164503	0.031538	0.183568	0.186526	0.000146	0.182911	0.185212
820	0.178473	0.185705	0.187841	0.179295	0.000803	0.160558	0.037455	0.18439	0.182089	0.000146	0.183239	0.186033
821	0.179952	0.186855	0.184061	0.182911	0.003926	0.163352	0.042714	0.186526	0.191128	0.000146	0.186033	0.186362
822	0.18061	0.187513	0.188499	0.18439	0.002447	0.164503	0.05389	0.180445	0.185212	-1.9e-05	0.187677	0.185212
823	0.185212	0.188334	0.188827	0.185869	0.015102	0.169433	0.055863	0.187184	0.188334	0.000146	0.187513	0.188827
