Ladekurvenmessung
Zeit: 2018_05_02 15.14.50
Info: FVA3, v = 0.2108, T = 40, F = 20, h = 148.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
312	0.058536	0.154568	0.001357	0.172432
313	0.060904	0.143283	0.000173	0.17286
314	0.066958	0.051561	0.000173	0.173156
315	0.07209	0.002541	4.1e-05	0.172531
316	0.079196	0.001258	0.000206	0.172761
317	0.080479	0.002838	0.00037	0.173847
318	0.084624	0.005601	-0.00111	0.175031
319	0.085776	0.008924	-2.5e-05	0.17763
320	0.090711	0.020998	-0.000156	0.174175
321	0.091829	0.02307	0.00014	0.176478
322	0.096994	0.02692	4.1e-05	0.175886
323	0.09581	0.016853	0.001489	0.17582
324	0.10012	0.018465	0.000271	0.17661
325	0.102061	0.021886	7.4e-05	0.17967
326	0.102489	0.028795	0.000568	0.178123
327	0.105351	0.037151	7.4e-05	0.177696
328	0.061496	0.03702	-2.5e-05	0.180558
329	0.050738	0.037776	0.000107	0.178156
330	0.000502	0.008694	0.000732	0.179505
331	0.001554	0.014911	0.002048	0.181249
332	0.008595	0.021853	-5.8e-05	0.180196
333	0.018267	0.024781	0.001982	0.179735
334	0.018201	0.028729	-0.000321	0.181973
335	0.029255	0.035473	0.001489	0.181315
336	0.028663	0.032611	0.000206	0.183157
337	0.038862	0.026492	0.001554	0.180525
338	0.041198	0.010174	-5.8e-05	0.18036
339	0.043402	0.002739	0.0006	0.178913
340	0.047481	0.002278	0.000239	0.177301
341	0.054061	0.006127	0.000271	0.173847
342	0.057581	0.007641	0.000699	0.167267
343	0.057581	0.005766	0.001094	0.165622
344	0.057154	-0.000255	0.000633	0.164372
345	0.054785	-0.001834	0.001127	0.159766
346	0.058799	0.004285	0.001423	0.158417
347	0.059259	0.007016	0.00037	0.156015
348	0.066464	0.009417	0.001127	0.152265
349	0.004614	0.017478	0.000107	0.156739
350	-0.000255	0.019484	0.002015	0.15391
351	-2.5e-05	0.021458	0.000633	0.155423
352	7.4e-05	0.025472	0.000995	0.158088
353	0.00037	0.02488	-0.001571	0.156443
354	0.005733	0.027084	0.002245	0.157956
355	0.013464	0.030637	0.000929	0.161805
356	0.018826	0.034125	0.001225	0.159766
357	0.022412	0.038401	0.001324	0.162266
358	0.032907	0.042876	0.002311	0.164997
359	0.034651	0.049159	0.002509	0.166313
360	0.03771	0.055279	0.003726	0.166214
361	0.043863	0.062516	0.003726	0.167892
362	0.051166	0.064688	0.007575	0.16855
363	0.056924	0.073998	0.005831	0.170918
364	0.059259	0.072847	0.010865	0.172234
365	0.063503	0.07969	0.017675	0.171774
366	0.066859	0.000929	0.010832	0.174406
367	0.06801	0.00445	0.014484	0.174406
368	0.068866	0.009154	0.009286	0.174866
369	0.073209	0.019583	0.00695	0.176676
370	0.071235	0.023202	0.010536	0.175261
371	0.077091	0.031164	0.011753	0.176742
372	0.078505	0.03702	0.01603	0.177334
373	0.082354	0.043994	0.018103	0.175886
374	0.082618	0.050706	0.027347	0.177729
375	0.086237	0.051857	0.034684	0.178485
376	0.086533	0.060411	0.033006	0.180591
377	0.090448	0.066629	0.033335	0.179999
378	0.091336	0.074228	0.02488	0.180986
379	0.094757	0.076696	0.021722	0.182795
380	0.098475	0.083637	0.005338	0.182762
381	0.098343	0.087223	0.00218	0.183289
382	0.101469	0.090579	0.0082	0.182894
383	0.102686	0.093145	0.007411	0.18421
384	0.105943	0.096304	0.011654	0.184012
385	0.103805	0.0991	0.008233	0.183321
386	0.107489	0.10285	0.00241	0.182367
387	0.105713	0.107654	0.004351	0.184966
388	0.108871	0.110746	0.011194	0.184243
389	0.106042	0.112457	0.015405	0.186348
390	0.113345	0.115089	0.023761	0.182992
391	0.105877	0.120583	0.026558	0.186184
392	0.092487	0.118543	0.031229	0.18467
393	0.068537	0.123215	0.037941	0.185493
394	0.068668	0.126505	0.040408	0.187697
395	0.073373	0.131275	0.046889	0.188651
396	0.07209	0.128347	0.050048	0.186743
397	0.075742	0.128808	0.05847	0.187434
398	0.07913	0.132723	0.057351	0.191809
399	0.083177	0.132328	0.064951	0.190164
400	0.081861	0.132065	0.054489	0.192237
401	0.084986	0.133677	0.041231	0.190724
402	0.090612	0.136671	0.028203	0.191513
403	0.093507	0.134763	0.024123	0.18546
404	0.08548	0.132361	0.025604	0.188618
405	0.092685	0.135322	0.027413	0.18648
406	0.093145	0.125452	0.031789	0.189309
407	0.092915	0.126702	0.036493	0.188454
408	0.096962	0.12509	0.041033	0.19125
409	0.095415	0.112293	0.035638	0.188585
410	0.09887	0.055575	0.039257	0.190395
411	0.097225	0.016293	0.041296	0.192763
412	0.10012	0.008101	0.045771	0.191053
413	0.101008	0.005469	0.049488	0.193191
414	0.103508	0.00616	0.053897	0.192204
415	0.103015	0.003956	0.057121	0.192599
416	0.104923	0.006489	0.06222	0.190395
417	0.107654	0.006522	0.065839	0.193388
418	0.109529	0.002903	0.069228	0.191678
419	0.106798	0.002344	0.07663	0.192237
420	0.110483	0.001653	0.071794	0.192369
421	0.112424	0.007641	0.058174	0.193356
422	0.110483	0.003726	0.055509	0.192961
423	0.113279	0.005502	0.025834	0.193191
424	0.111273	0.005568	0.032249	0.194014
425	0.111009	0.009088	0.036131	0.191184
426	0.110088	0.008233	0.036	0.193816
427	0.11045	0.009713	0.030111	0.192204
428	0.112029	0.010371	0.028959	0.192204
429	0.108739	0.009516	0.022281	0.192533
430	0.109332	0.006456	0.027808	0.191415
431	0.111207	0.007147	0.03146	0.194211
432	0.102522	0.005634	0.037151	0.196547
433	0.109101	0.010075	0.040474	0.193421
434	0.108739	0.013431	0.044389	0.195033
435	0.049752	0.019123	0.046396	0.188223
436	0.038401	0.023103	0.048765	0.192402
437	0.04406	0.025077	0.056167	0.193915
438	0.04758	0.01001	0.055904	0.19454
439	0.054357	0.00843	0.057746	0.194079
440	0.055805	0.007904	0.059424	0.191579
441	0.05643	0.008233	0.060773	0.191744
442	0.048797	0.016392	0.064688	0.192928
443	0.040342	0.016984	0.065148	0.193454
444	0.0006	0.018794	0.068504	0.194343
445	-9e-05	0.024814	0.065017	0.194112
446	-2.5e-05	0.031887	0.053634	0.196251
447	0.000173	0.030506	0.027578	0.193553
448	7.4e-05	0.034782	0.030571	0.191612
449	0.00014	0.034322	0.032776	0.195593
450	8e-06	0.037579	0.037349	0.19352
451	-5.8e-05	0.037941	0.035276	0.192895
452	-2.5e-05	0.039553	0.04202	0.191875
453	-0.000123	0.042448	0.047745	0.19454
454	-9e-05	0.046034	0.047909	0.194014
455	-0.000123	0.04656	0.053436	0.194606
456	4.1e-05	0.049817	0.052449	0.192007
457	7.4e-05	0.044126	0.058437	0.192138
458	4.1e-05	0.052153	0.050508	0.189375
459	0.000107	0.059062	0.01932	0.193915
460	0.000107	0.056562	0.001554	0.189934
461	-2.5e-05	0.057976	0.00139	0.190033
462	-2.5e-05	0.058239	0.008134	0.193224
463	-0.000123	0.008628	0.01524	0.197139
464	-2.5e-05	0.020011	0.022083	0.194277
465	-2.5e-05	0.007608	0.021787	0.194145
466	-0.000123	0.006193	0.01524	0.193421
467	0.000107	0.001949	0.022215	0.194211
468	4.1e-05	0.001883	0.024123	0.195099
469	0.00014	0.001456	0.028137	0.195066
470	0.000107	0.004581	0.031229	0.193619
471	0.000107	0.001554	0.038039	0.194046
472	8e-06	-0.000551	0.041428	0.193158
473	0.000271	0.000929	0.042251	0.191744
474	-5.8e-05	0.003956	0.037809	0.194112
475	0.002476	0.006095	0.044981	0.196744
476	0.004285	0.003923	0.04735	0.193586
477	0.00672	-2.5e-05	0.048008	0.196316
478	0.012049	0.00241	0.050113	0.193816
479	0.018662	0.003134	0.054357	0.199475
480	0.024518	0.005963	0.055279	0.197896
481	0.026722	0.006851	0.053469	0.195165
482	0.034355	0.002805	0.056989	0.195066
483	0.034947	0.006917	0.057351	0.196744
484	0.035013	-0.000518	0.062977	0.194869
485	0.034421	0.000239	0.06347	0.197698
486	0.018366	0.008694	0.042283	0.192237
487	0.000436	0.010569	0.034388	0.194211
488	0.003101	0.01399	0.037842	0.195757
489	0.008266	0.01682	0.043007	0.194968
490	0.012543	0.017543	0.032611	0.193652
491	0.012049	0.018168	0.026031	0.194737
492	0.012938	0.01455	0.023399	0.193685
493	0.021425	0.015405	0.03248	0.19352
494	0.024617	0.009944	0.029848	0.193158
495	0.031887	0.010306	0.031262	0.192632
496	0.032348	0.009253	0.028466	0.197271
497	0.035572	0.011227	0.0284	0.18467
498	0.036625	0.007411	0.021195	0.194079
499	0.039388	0.007937	0.017872	0.194211
500	0.03521	0.008397	0.015109	0.193586
501	0.006555	0.011918	0.013694	0.197994
502	0.01297	0.00843	0.015405	0.199179
503	0.011885	0.009352	0.014879	0.194441
504	-0.000452	0.010799	0.017609	0.196415
505	-0.000452	0.011358	0.017543	0.194112
506	0.000929	0.0107	0.015076	0.194902
507	0.008266	0.005502	0.015306	0.195297
508	0.011128	0.010668	0.018432	0.191184
509	0.013497	0.009483	0.011885	0.193816
510	0.020439	0.013661	0.0158	0.195033
511	0.019978	0.012674	0.014122	0.197205
512	0.024452	0.01274	0.016853	0.195066
513	0.024551	0.015175	0.014122	0.200363
514	0.023893	0.013628	0.014451	0.195461
515	0.023169	0.012905	0.017938	0.19329
516	0.027347	0.016392	0.018629	0.19704
517	0.029519	0.01353	0.019846	0.196119
518	0.029683	0.018136	0.022939	0.196448
519	0.027907	0.012905	0.031229	0.198126
520	0.016688	0.012016	0.03521	0.19987
521	0.001423	0.015964	0.039487	0.197238
522	0.00843	0.014188	0.042876	0.195988
523	0.010174	0.007641	0.029683	0.19704
524	0.011325	0.012181	0.032611	0.198356
525	0.000568	0.011852	0.035934	0.193948
526	0.000173	0.010832	0.04031	0.194474
527	-9e-05	0.012214	0.047284	0.194704
528	0.000502	0.007114	0.045244	0.193125
529	-2.5e-05	0.008628	0.050508	0.194211
530	-0.000123	0.008299	0.052416	0.196843
531	0.006325	0.014977	0.051758	0.197303
532	0.012839	0.012938	0.046955	0.198225
533	0.018629	0.009812	0.046495	0.196711
534	0.004515	0.006851	0.046495	0.198619
535	0.011391	0.010602	0.038961	0.197797
536	0.010898	0.015504	0.024485	0.196415
537	0.016984	0.005239	0.017971	0.19454
538	0.017642	0.007049	0.01705	0.196218
539	0.015767	0.005404	0.017116	0.199212
540	0.009417	0.013727	0.024452	0.196218
541	0.001785	0.005864	0.02761	0.195494
542	0.00037	0.013102	0.032381	0.197665
543	0.000107	0.007542	0.034388	0.195132
544	4.1e-05	0.009286	0.038829	0.196514
545	4.1e-05	0.003035	0.000798	0.198159
546	0.00014	0.004811	0.000107	0.193652
547	0.000206	0.00264	-0.001604	0.197764
548	0.000633	0.004186	0.004614	0.193454
549	-0.000387	0.005239	0.009253	0.196152
550	0.002311	0.00718	0.016425	0.196711
551	0.006456	0.009681	0.019287	0.200528
