Ladekurvenmessung
Zeit: 2018_05_03 14.00.34
Info: FVA3, v = 0.1, T = 40, F = 10, h = 95.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
216	-0.003142	0.000146	0.000146	0.002611	-1.9e-05	-0.000512	-0.004128	0.002118
217	0.000146	0.000146	0.000146	-0.000183	-1.9e-05	-0.002484	-0.004128	-0.000347
218	0.000474	0.000146	-1.9e-05	0.000474	-1.9e-05	0.000967	-0.007086	0.000967
219	0.001132	0.000146	-1.9e-05	-0.000347	-1.9e-05	-0.001662	-0.003306	0.000146
220	-0.005114	-1.9e-05	-0.000183	0.001789	-1.9e-05	-0.000512	-0.002813	-0.002648
221	0.002118	-1.9e-05	-0.000183	0.000474	-0.000183	-0.001334	-0.006429	-0.000512
222	0.000146	-1.9e-05	0.000639	-0.000347	0.00031	0.000146	-0.005607	0.00409
223	0.003104	0.000146	-0.005278	-0.000183	-1.9e-05	-0.002813	-0.001991	-0.001005
224	0.000639	0.000146	0.001789	0.000474	0.000146	-0.001169	-0.004621	-0.001169
225	0.000474	-1.9e-05	-0.000841	-1.9e-05	0.000146	-0.002977	-0.001334	-0.000841
226	0.000967	-1.9e-05	-0.006922	-1.9e-05	-1.9e-05	-0.001827	-0.002813	-0.001169
227	-0.006922	0.00031	0.002611	-0.000347	0.000146	0.002447	-0.003963	-0.004456
228	0.000474	-1.9e-05	-0.001498	0.00031	-1.9e-05	-0.004292	-0.005278	-0.005114
229	-1.9e-05	0.00031	0.005898	-1.9e-05	-0.000183	-0.000841	-0.004128	-0.001662
230	0.000146	0.000146	0.000639	0.000474	-0.000183	-0.002484	-0.006922	-0.004456
231	-0.000676	-0.000183	0.001789	0.006884	-0.000183	-0.006757	-0.004949	-0.005936
232	0.002611	-0.000183	0.002118	0.001132	-0.000183	-0.004785	-0.00347	-0.004949
233	-0.000347	-0.000183	0.006227	-0.000347	-1.9e-05	0.000474	-0.003799	-0.000347
234	0.000146	-1.9e-05	0.00031	-0.001498	0.000146	-0.002484	-0.000183	-0.001498
235	-0.000183	-0.000183	-1.9e-05	0.000967	0.000146	-0.001334	-0.001991	-0.001498
236	0.001954	-0.000183	-0.000676	0.000803	-0.000347	-0.001334	-0.00232	-0.000183
237	-0.005936	0.000146	-0.002484	0.000803	0.00031	0.000146	-0.005936	0.000967
238	-0.002977	0.000146	0.000146	0.000146	-0.000347	-0.000183	-0.000347	-0.001005
239	-0.001005	0.000146	-0.000183	0.001132	-1.9e-05	-0.004128	-0.002648	0.000474
240	0.003926	0.000146	-0.004949	-0.000676	-0.000183	-0.003635	-0.000512	0.005898
241	-0.000676	0.000474	-0.00232	0.001296	-1.9e-05	-0.003963	-0.008565	-0.000512
242	0.000639	-0.000183	-0.000676	-0.001334	-1.9e-05	-0.004292	-0.004456	0.004912
243	-0.000841	0.000474	-0.002813	0.001625	-1.9e-05	-0.000183	-0.004292	0.001954
244	-0.000512	0.000146	-0.001662	0.00146	0.000146	-0.003306	-0.004785	-0.001662
245	-0.000512	0.000146	0.004419	0.000146	0.000146	-0.000841	-0.000183	-0.001498
246	-1.9e-05	-1.9e-05	0.000474	-0.000512	0.000146	-0.000183	0.002118	-0.004621
247	-0.001005	-1.9e-05	-0.000347	0.002282	0.000146	0.000639	-0.007744	-0.001169
248	-0.001334	-1.9e-05	0.000803	0.000639	-1.9e-05	-0.001662	-0.003635	-0.001827
249	0.000146	-1.9e-05	0.000803	0.000639	-0.000183	-0.000676	-0.003963	-0.002813
250	-1.9e-05	0.000146	-0.000512	0.00146	-1.9e-05	-0.000512	-0.005278	-1.9e-05
251	0.000146	0.000146	0.003104	0.000967	-0.000183	-0.002155	-0.002648	-0.007086
